,State,Action,Reward,Reward_Terms,Next_State
4614,"[0.16531059723738262, 0.25292082120102877, 0.004854093708187416, 0.125, 0.48912585940788555, 0.0, 1.0, 0.0, 1.0]",29,1.0,"(674622.160635952, 2194227.8587135216, 2428042.0, 2.970071564119479, 1.0, 3010542.248441, 5186551.90524477, 6631443.416368009)","[0.5227406414233743, 0.010702229264269978, 0.039998079996159994, 0.0, 0.40875076002057903, 1.0, 0.0, 1.0, 0.0]"
4615,"[0.5227406414233743, 0.010702229264269978, 0.039998079996159994, 0.0, 0.40875076002057903, 1.0, 0.0, 1.0, 0.0]",12,0.22676947420136365,"(674622.160635952, 2194227.8587135216, 20000000.0, -0.1057628454003337, -1.0, 9573390.7394425, 5186551.90524477, 6631443.416368009)","[0.1657135390675248, 0.14876327640934678, 0.000598001196002392, 0.5, 0.6575698049670268, 0.0, 1.0, 1.0, 0.0]"
4616,"[0.1657135390675248, 0.14876327640934678, 0.000598001196002392, 0.5, 0.6575698049670268, 0.0, 1.0, 1.0, 0.0]",15,0.48803200961664556,"(674622.160635952, 2194227.8587135216, 300000.0, 0.14631963172621282, -1.0, 3017940.748441, 5186551.90524477, 6631443.416368009)","[0.1657135390675248, 0.2527785323261007, 0.0014129567659135318, 0.5, 0.5310556101211357, 0.0, 1.0, 0.0, 1.0]"
4617,"[0.1657135390675248, 0.2527785323261007, 0.0014129567659135318, 0.5, 0.5310556101211357, 0.0, 1.0, 0.0, 1.0]",53,0.541761480109606,"(674622.160635952, 2194227.8587135216, 707476.97, 0.26316162850899494, 1.0, 3017940.748441, 5186551.90524477, 6631443.416368009)","[0.5211335578897073, 0.07975011098729097, 0.000478000956001912, 0.5, 0.4792572845049343, 1.0, 0.0, 1.0, 0.0]"
4618,"[0.5211335578897073, 0.07975011098729097, 0.000478000956001912, 0.5, 0.4792572845049343, 1.0, 0.0, 1.0, 0.0]",21,0.5538654151101057,"(674622.160635952, 2194227.8587135216, 240000.0, 0.3683141421790917, -1.0, 9543882.7394425, 5186551.90524477, 6631443.416368009)","[0.1657135390675248, 0.16817697389309372, 0.0013883886367772737, 0.375, 0.5434264066227024, 0.0, 1.0, 0.0, 1.0]"
4619,"[0.1657135390675248, 0.16817697389309372, 0.0013883886367772737, 0.375, 0.5434264066227024, 0.0, 1.0, 0.0, 1.0]",37,0.647028093611851,"(674622.160635952, 2194227.8587135216, 695192.93, 0.492078109600599, 1.0, 3017940.748441, 5186551.90524477, 6631443.416368009)","[0.16569842888505107, 0.25243812402572585, 0.0023018833637667275, 0.375, 0.6523081240353584, 0.0, 1.0, 0.0, 1.0]"
4620,"[0.16569842888505107, 0.25243812402572585, 0.0023018833637667275, 0.375, 0.6523081240353584, 0.0, 1.0, 0.0, 1.0]",14,1.0,"(674622.160635952, 2194227.8587135216, 1151939.38, 2.138914186556384, 1.0, 3017663.307191, 5186551.90524477, 6631443.416368009)","[0.16678768165288832, 0.25255842167818615, 0.053998107996215995, 0.5, 0.6612880594920724, 0.0, 1.0, 0.0, 1.0]"
4621,"[0.16678768165288832, 0.25255842167818615, 0.053998107996215995, 0.5, 0.6612880594920724, 0.0, 1.0, 0.0, 1.0]",18,0.4973219016612175,"(674622.160635952, 2194227.8587135216, 27000000.0, 0.1665217577926977, 1.0, 3037663.307191, 5186551.90524477, 6631443.416368009)","[0.5210086519426632, 0.0796559252814912, 0.005998011996023992, 0.375, 0.6824750947102568, 1.0, 0.0, 0.0, 1.0]"
4622,"[0.5210086519426632, 0.0796559252814912, 0.005998011996023992, 0.375, 0.6824750947102568, 1.0, 0.0, 0.0, 1.0]",30,0.132917487913544,"(674622.160635952, 2194227.8587135216, 3000000.0, -0.5472181327727385, 1.0, 9541589.3149825, 5186551.90524477, 6631443.416368009)","[0.16678768165288832, 0.25248915757981893, 0.001998003996007992, 0.375, 0.6598498667040831, 0.0, 1.0, 0.0, 1.0]"
4623,"[0.16678768165288832, 0.25248915757981893, 0.001998003996007992, 0.375, 0.6598498667040831, 0.0, 1.0, 0.0, 1.0]",15,0.5177140161372669,"(674622.160635952, 2194227.8587135216, 1000000.0, 0.2108671673443676, 1.0, 3037663.307191, 5186551.90524477, 6631443.416368009)","[0.5210086519426632, 0.01051033916044985, 0.049998099996199995, 0.25, 0.6813526027781674, 1.0, 0.0, 1.0, 0.0]"
4624,"[0.5210086519426632, 0.01051033916044985, 0.049998099996199995, 0.25, 0.6813526027781674, 1.0, 0.0, 1.0, 0.0]",6,0.31357906741863467,"(674622.160635952, 2194227.8587135216, 25000000.0, -0.1543451061518676, -1.0, 9541589.3149825, 5186551.90524477, 6631443.416368009)","[0.5210086519426632, 0.03395291973718796, 0.01999803999607999, 0.625, 0.6889294233197699, 1.0, 0.0, 0.0, 1.0]"
4625,"[0.5210086519426632, 0.03395291973718796, 0.01999803999607999, 0.625, 0.6889294233197699, 1.0, 0.0, 0.0, 1.0]",47,0.37558214164712855,"(674622.160635952, 2194227.8587135216, 10000000.0, -0.019511039613328892, 1.0, 9541589.3149825, 5186551.90524477, 6631443.416368009)","[0.16677757882693112, 0.33455564984996083, 0.009998019996039992, 0.375, 0.6438894345446892, 0.0, 1.0, 0.0, 1.0]"
4626,"[0.16677757882693112, 0.33455564984996083, 0.009998019996039992, 0.375, 0.6438894345446892, 0.0, 1.0, 0.0, 1.0]",38,0.6504146763570215,"(674622.160635952, 2194227.8587135216, 5000000.0, 0.49944269158112853, 1.0, 3037477.807071, 5186551.90524477, 6631443.416368009)","[0.17107035699805057, 0.41089267157175857, 0.03199806399612799, 0.375, 0.6878069313876806, 0.0, 1.0, 0.0, 1.0]"
4627,"[0.17107035699805057, 0.41089267157175857, 0.03199806399612799, 0.375, 0.6878069313876806, 0.0, 1.0, 0.0, 1.0]",56,0.3001174633865554,"(674622.160635952, 2194227.8587135216, 16000000.0, -0.26232595150042326, 1.0, 3116298.413231, 5186551.90524477, 6631443.416368009)","[0.4800782593285923, 0.05717244037624081, 0.028846009192018383, 0.25, 0.7002946541321734, 1.0, 0.0, 1.0, 0.0]"
4628,"[0.4800782593285923, 0.05717244037624081, 0.028846009192018383, 0.25, 0.7002946541321734, 1.0, 0.0, 1.0, 0.0]",9,0.3521991384782945,"(674622.160635952, 2194227.8587135216, 14423975.75, -0.1057628454003337, -1.0, 8790057.736222502, 5186551.90524477, 6631443.416368009)","[0.16542060161673228, 0.31377039468359547, 0.21999843999687999, 0.125, 0.6740564052195874, 0.0, 1.0, 0.0, 1.0]"
4629,"[0.16542060161673228, 0.31377039468359547, 0.21999843999687999, 0.125, 0.6740564052195874, 0.0, 1.0, 0.0, 1.0]",26,0.8581536306337456,"(674622.160635952, 2194227.8587135216, 110000000.0, 0.1557585687731693, 1.0, 3012562.062071, 5186551.90524477, 6631443.416368009)","[0.4832570600681372, 0.0796559252814912, 0.002030740061480123, 0.0, 0.6791076189139891, 1.0, 0.0, 0.0, 1.0]"
4630,"[0.4832570600681372, 0.0796559252814912, 0.002030740061480123, 0.0, 0.6791076189139891, 1.0, 0.0, 0.0, 1.0]",30,0.3591816464971935,"(674622.160635952, 2194227.8587135216, 1016368.0, -0.08820496465259088, 1.0, 8848424.367612505, 5186551.90524477, 6631443.416368009)","[0.1654206219040651, 0.16795505854924736, 0.0020721081442162882, 0.0, 0.6730742247790095, 0.0, 1.0, 0.0, 1.0]"
4631,"[0.1654206219040651, 0.16795505854924736, 0.0020721081442162882, 0.0, 0.6730742247790095, 0.0, 1.0, 0.0, 1.0]",19,0.6260219260866347,"(674622.160635952, 2194227.8587135216, 1037052.0, 0.7472336779465812, 1.0, 3012562.4345710003, 5186551.90524477, 6631443.416368009)","[0.16532640153964717, 0.3132703425000628, 0.003458006916013832, 0.0, 0.6701276834572751, 0.0, 1.0, 0.0, 1.0]"
4632,"[0.16532640153964717, 0.3132703425000628, 0.003458006916013832, 0.0, 0.6701276834572751, 0.0, 1.0, 0.0, 1.0]",39,0.0,"(674622.160635952, 2194227.8587135216, 1730000.0, -0.7945810282106212, 1.0, 3010832.4345710003, 5186551.90524477, 6631443.416368009)","[0.16532640153964717, 0.1485361915949876, 0.000658001316002632, 0.0, 0.6857022590150132, 0.0, 1.0, 0.0, 1.0]"
4633,"[0.16532640153964717, 0.1485361915949876, 0.000658001316002632, 0.0, 0.6857022590150132, 0.0, 1.0, 0.0, 1.0]",34,0.2762064994467736,"(674622.160635952, 2194227.8587135216, 330000.0, -0.011231916477941728, 1.0, 3010832.4345710003, 5186551.90524477, 6631443.416368009)","[0.16696028069140303, 0.10202291724722569, 0.011598023196046392, 0.125, 0.6741967167110986, 0.0, 1.0, 1.0, 0.0]"
4634,"[0.16696028069140303, 0.10202291724722569, 0.011598023196046392, 0.125, 0.6741967167110986, 0.0, 1.0, 1.0, 0.0]",12,0.8320220451016527,"(674622.160635952, 2194227.8587135216, 5800000.0, 0.8943724647559795, -1.0, 3040832.4345710003, 5186551.90524477, 6631443.416368009)","[0.48353468075313305, 0.08060014639613111, 0.009998019996039992, 0.25, 0.6845797670829241, 1.0, 0.0, 1.0, 0.0]"
4635,"[0.48353468075313305, 0.08060014639613111, 0.009998019996039992, 0.25, 0.6845797670829241, 1.0, 0.0, 1.0, 0.0]",14,0.3997048312706801,"(674622.160635952, 2194227.8587135216, 5000000.0, 0.0001284724832481611, -1.0, 8853521.819612505, 5186551.90524477, 6631443.416368009)","[0.48318257979592966, 0.07959062700311861, 0.003598007196014392, 0.125, 0.6800897993545671, 1.0, 0.0, 1.0, 0.0]"
4636,"[0.48318257979592966, 0.07959062700311861, 0.003598007196014392, 0.125, 0.6800897993545671, 1.0, 0.0, 1.0, 0.0]",27,0.7602344595076793,"(674622.160635952, 2194227.8587135216, 1800000.0, 0.7838822562761464, -1.0, 8847056.819612505, 5186551.90524477, 6631443.416368009)","[0.16696028069140303, 0.25255842167818615, 0.001970916481832964, 0.5, 0.6489406482390908, 0.0, 1.0, 0.0, 1.0]"
4637,"[0.16696028069140303, 0.25255842167818615, 0.001970916481832964, 0.5, 0.6489406482390908, 0.0, 1.0, 0.0, 1.0]",14,0.24247106309382777,"(674622.160635952, 2194227.8587135216, 986456.27, -0.3876858416267243, 1.0, 3040832.4345710003, 5186551.90524477, 6631443.416368009)","[0.16696028069140303, 0.16784412240818417, 0.001955544191088382, 0.375, 0.6766872456854216, 0.0, 1.0, 0.0, 1.0]"
4638,"[0.16696028069140303, 0.16784412240818417, 0.001955544191088382, 0.375, 0.6766872456854216, 0.0, 1.0, 0.0, 1.0]",24,0.4408414558724235,"(674622.160635952, 2194227.8587135216, 978770.14, 0.04369739334992897, 1.0, 3040832.4345710003, 5186551.90524477, 6631443.416368009)","[0.16696028069140303, 0.33319908215339317, 0.0020158654117308234, 0.5, 0.6503437631542024, 0.0, 1.0, 0.0, 1.0]"
4639,"[0.16696028069140303, 0.33319908215339317, 0.0020158654117308234, 0.5, 0.6503437631542024, 0.0, 1.0, 0.0, 1.0]",72,0.31293116608090454,"(674622.160635952, 2194227.8587135216, 1008930.69, -0.23446082282425612, 1.0, 3040832.4345710003, 5186551.90524477, 6631443.416368009)","[0.16930709606758576, 0.16736878647500572, 0.026398052796105593, 0.125, 0.6779851269818998, 0.0, 1.0, 1.0, 0.0]"
4640,"[0.16930709606758576, 0.16736878647500572, 0.026398052796105593, 0.125, 0.6779851269818998, 0.0, 1.0, 1.0, 0.0]",32,0.2209747806965684,"(674622.160635952, 2194227.8587135216, 13200000.0, -0.43443241358543044, -1.0, 3083922.807081, 5186551.90524477, 6631443.416368009)","[0.16924443303711376, 0.2519829406698673, 0.0022991428582857165, 0.125, 0.6650764697628736, 0.0, 1.0, 0.0, 1.0]"
4641,"[0.16924443303711376, 0.2519829406698673, 0.0022991428582857165, 0.125, 0.6650764697628736, 0.0, 1.0, 0.0, 1.0]",35,0.2221618175978952,"(674622.160635952, 2194227.8587135216, 1150569.13, -0.14012879193512623, 1.0, 3082772.237951, 5186551.90524477, 6631443.416368009)","[0.483832549600311, 0.05603296939102832, 0.013198026396052793, 0.125, 0.6813526027781674, 1.0, 0.0, 1.0, 0.0]"
4642,"[0.483832549600311, 0.05603296939102832, 0.013198026396052793, 0.125, 0.6813526027781674, 1.0, 0.0, 1.0, 0.0]",11,0.5063750605948909,"(674622.160635952, 2194227.8587135216, 6600000.0, 0.23232347460659863, -1.0, 8858991.052392503, 5186551.90524477, 6631443.416368009)","[0.48459504682512994, 0.07851130366429514, 0.000878001756003512, 0.125, 0.6865441279640803, 1.0, 0.0, 1.0, 0.0]"
4643,"[0.48459504682512994, 0.07851130366429514, 0.000878001756003512, 0.125, 0.6865441279640803, 1.0, 0.0, 1.0, 0.0]",1,0.35462477611190824,"(674622.160635952, 2194227.8587135216, 440000.0, -0.09709654334932452, -1.0, 8872991.424892504, 5186551.90524477, 6631443.416368009)","[0.17337265745710617, 0.27284724353745055, 0.000308000616001232, 0.25, 0.6695664374912306, 0.0, 1.0, 0.0, 1.0]"
4644,"[0.17337265745710617, 0.27284724353745055, 0.000308000616001232, 0.25, 0.6695664374912306, 0.0, 1.0, 0.0, 1.0]",54,1.0,"(674622.160635952, 2194227.8587135216, 155000.0, 2.9616455736092577, 1.0, 3158571.437951, 5186551.90524477, 6631443.416368009)","[0.48461138561664746, 0.07858845518804876, 0.07999815999632, 0.125, 0.6892100463027921, 1.0, 0.0, 1.0, 0.0]"
4645,"[0.48461138561664746, 0.07858845518804876, 0.07999815999632, 0.125, 0.6892100463027921, 1.0, 0.0, 1.0, 0.0]",7,0.17165223084873338,"(674622.160635952, 2194227.8587135216, 40000000.0, -0.4949825773837197, -1.0, 8873291.424892504, 5186551.90524477, 6631443.416368009)","[0.17561325040054737, 0.10097048978908939, 0.000408000816001632, 0.125, 0.685421636031991, 0.0, 1.0, 0.0, 1.0]"
4646,"[0.17561325040054737, 0.10097048978908939, 0.000408000816001632, 0.125, 0.685421636031991, 0.0, 1.0, 0.0, 1.0]",143,0.27579432486543426,"(674622.160635952, 2194227.8587135216, 205000.0, -0.3152199042372989, 1.0, 3199711.437951, 5186551.90524477, 6631443.416368009)","[0.17748458218975538, 0.2521538721879345, 0.001198002396004792, 0.125, 0.6577451943314158, 0.0, 1.0, 1.0, 0.0]"
4647,"[0.17748458218975538, 0.2521538721879345, 0.001198002396004792, 0.125, 0.6577451943314158, 0.0, 1.0, 1.0, 0.0]",44,0.0,"(674622.160635952, 2194227.8587135216, 600000.0, -2.8269222188438374, -1.0, 3234071.3559509995, 5186551.90524477, 6631443.416368009)","[0.48459613607789775, 0.07858845518804876, 0.0019724039448078897, 0.375, 0.684439455591413, 1.0, 0.0, 1.0, 0.0]"
4648,"[0.48459613607789775, 0.07858845518804876, 0.0019724039448078897, 0.375, 0.684439455591413, 1.0, 0.0, 1.0, 0.0]",15,0.26114840678091755,"(674622.160635952, 2194227.8587135216, 987200.0, -0.3003727113922242, -1.0, 8873011.424892504, 5186551.90524477, 6631443.416368009)","[0.17884996053423935, 0.14773038930708302, 0.0010000820001640003, 0.375, 0.691735653149993, 0.0, 1.0, 1.0, 0.0]"
4649,"[0.17884996053423935, 0.14773038930708302, 0.0010000820001640003, 0.375, 0.691735653149993, 0.0, 1.0, 1.0, 0.0]",30,0.2094044388154178,"(674622.160635952, 2194227.8587135216, 501040.0, -0.45959368609471773, -1.0, 3259141.3559509995, 5186551.90524477, 6631443.416368009)","[0.4846507012422064, 0.07833695459548307, 0.06199812399624799, 0.125, 0.680931668303634, 1.0, 0.0, 1.0, 0.0]"
4650,"[0.4846507012422064, 0.07833695459548307, 0.06199812399624799, 0.125, 0.680931668303634, 1.0, 0.0, 1.0, 0.0]",24,0.36447471201616083,"(674622.160635952, 2194227.8587135216, 31000000.0, -0.07563394082183733, -1.0, 8874013.307392504, 5186551.90524477, 6631443.416368009)","[0.17896086226017036, 0.14554217834564617, 0.013998027996055993, 0.125, 0.6838782096253683, 0.0, 1.0, 1.0, 0.0]"
4651,"[0.17896086226017036, 0.14554217834564617, 0.013998027996055993, 0.125, 0.6838782096253683, 0.0, 1.0, 1.0, 0.0]",21,0.37946132776170505,"(674622.160635952, 2194227.8587135216, 7000000.0, -0.08978199264511738, -1.0, 3261177.645951, 5186551.90524477, 6631443.416368009)","[0.17896086226017036, 0.35250423487923355, 0.008798017596035192, 0.125, 0.6732145362705205, 0.0, 1.0, 0.0, 1.0]"
4652,"[0.17896086226017036, 0.35250423487923355, 0.008798017596035192, 0.125, 0.6732145362705205, 0.0, 1.0, 0.0, 1.0]",48,0.36159825271511997,"(674622.160635952, 2194227.8587135216, 4400000.0, -0.12862766407970097, 1.0, 3261177.645951, 5186551.90524477, 6631443.416368009)","[0.17896031763378642, 0.23083354710629655, 0.003188263796527593, 0.0, 0.6765820120667883, 0.0, 1.0, 0.0, 1.0]"
4653,"[0.17896031763378642, 0.23083354710629655, 0.003188263796527593, 0.0, 0.6765820120667883, 0.0, 1.0, 0.0, 1.0]",42,0.19415078148264855,"(674622.160635952, 2194227.8587135216, 1595128.71, -0.4927648259672872, 1.0, 3261167.645951, 5186551.90524477, 6631443.416368009)","[0.48687777189461834, 0.12654144192617428, 0.009998019996039992, 0.5, 0.6952434404377719, 1.0, 0.0, 0.0, 1.0]"
4654,"[0.48687777189461834, 0.12654144192617428, 0.009998019996039992, 0.5, 0.6952434404377719, 1.0, 0.0, 0.0, 1.0]",44,0.30208519682707463,"(674622.160635952, 2194227.8587135216, 5000000.0, 0.006504534427044605, 1.0, 8914905.021752503, 5186551.90524477, 6631443.416368009)","[0.19983869241107924, 0.16704924131782412, 0.01999803999607999, 0.25, 0.6852813245404799, 0.0, 1.0, 1.0, 0.0]"
4655,"[0.19983869241107924, 0.16704924131782412, 0.01999803999607999, 0.25, 0.6852813245404799, 0.0, 1.0, 1.0, 0.0]",20,0.06283262001676138,"(674622.160635952, 2194227.8587135216, 10000000.0, -0.7783339197763977, -1.0, 3644519.892441, 5186551.90524477, 6631443.416368009)","[0.4819207222726343, 0.14810415602893046, 0.08199816399632799, 0.5, 0.6730040690332538, 1.0, 0.0, 0.0, 1.0]"
4656,"[0.4819207222726343, 0.14810415602893046, 0.08199816399632799, 0.5, 0.6730040690332538, 1.0, 0.0, 0.0, 1.0]",50,0.5987710647593188,"(674622.160635952, 2194227.8587135216, 41000000.0, -0.10323544716742745, 1.0, 8823887.5872625, 5186551.90524477, 6631443.416368009)","[0.20043500383883173, 0.4110359011998297, 0.11999823999647999, 0.25, 0.6868247509471026, 0.0, 1.0, 0.0, 1.0]"
4657,"[0.20043500383883173, 0.4110359011998297, 0.11999823999647999, 0.25, 0.6868247509471026, 0.0, 1.0, 0.0, 1.0]",95,0.4934243424342747,"(674622.160635952, 2194227.8587135216, 60000000.0, 0.1580459883783161, 1.0, 3655468.892441, 5186551.90524477, 6631443.416368009)","[0.20043500383883173, 0.25122470912176587, 0.001198002396004792, 0.25, 0.6616037603479724, 0.0, 1.0, 0.0, 1.0]"
4658,"[0.20043500383883173, 0.25122470912176587, 0.001198002396004792, 0.25, 0.6616037603479724, 0.0, 1.0, 0.0, 1.0]",23,0.0,"(674622.160635952, 2194227.8587135216, 600000.0, -2.838674043604792, 1.0, 3655468.892441, 5186551.90524477, 6631443.416368009)","[0.4828320218033955, 0.10343998897120919, 0.01999803999607999, 0.375, 0.7350919040269398, 1.0, 0.0, 0.0, 1.0]"
4659,"[0.4828320218033955, 0.10343998897120919, 0.01999803999607999, 0.375, 0.7350919040269398, 1.0, 0.0, 0.0, 1.0]",69,0.3461150586879462,"(674622.160635952, 2194227.8587135216, 10000000.0, -0.1015720000955204, 1.0, 8840620.1503125, 5186551.90524477, 6631443.416368009)","[0.4828320218033955, 0.009157962832073107, 0.095998191996384, 0.5, 0.6747579626771433, 1.0, 0.0, 1.0, 0.0]"
4660,"[0.4828320218033955, 0.009157962832073107, 0.095998191996384, 0.5, 0.6747579626771433, 1.0, 0.0, 1.0, 0.0]",8,0.392451168022303,"(674622.160635952, 2194227.8587135216, 48000000.0, -0.016176917643755145, -1.0, 8840620.1503125, 5186551.90524477, 6631443.416368009)","[0.20117175303441126, 0.10043042260230121, 0.009998019996039992, 0.125, 0.6873859969131472, 0.0, 1.0, 0.0, 1.0]"
4661,"[0.20117175303441126, 0.10043042260230121, 0.009998019996039992, 0.125, 0.6873859969131472, 0.0, 1.0, 0.0, 1.0]",26,0.3503632939703125,"(674622.160635952, 2194227.8587135216, 5000000.0, -0.15305960062163038, 1.0, 3668996.499941, 5186551.90524477, 6631443.416368009)","[0.4833575908932012, 0.008930844722991983, 0.001998003996007992, 0.0, 0.6779851269818998, 1.0, 0.0, 0.0, 1.0]"
4662,"[0.4833575908932012, 0.008930844722991983, 0.001998003996007992, 0.0, 0.6779851269818998, 1.0, 0.0, 0.0, 1.0]",9,0.3573416438368926,"(674622.160635952, 2194227.8587135216, 1000000.0, -0.09213020421997276, 1.0, 8850270.2353125, 5186551.90524477, 6631443.416368009)","[0.20477756093442126, 0.055636651213506326, 0.009998019996039992, 0.375, 0.6870352181843693, 0.0, 1.0, 0.0, 1.0]"
4663,"[0.20477756093442126, 0.055636651213506326, 0.009998019996039992, 0.375, 0.6870352181843693, 0.0, 1.0, 0.0, 1.0]",12,0.1273298430924962,"(674622.160635952, 2194227.8587135216, 5000000.0, -0.34885253519150283, 1.0, 3735203.499941, 5186551.90524477, 6631443.416368009)","[0.4532229552449747, 0.03246535119952665, 0.01898959977919956, 0.375, 0.6873859969131472, 1.0, 0.0, 1.0, 0.0]"
4664,"[0.4532229552449747, 0.03246535119952665, 0.01898959977919956, 0.375, 0.6873859969131472, 1.0, 0.0, 1.0, 0.0]",18,0.35517238549061464,"(674622.160635952, 2194227.8587135216, 9495780.9, -0.11682166915383058, -1.0, 8296961.829072501, 5186551.90524477, 6631443.416368009)","[0.4532229552449747, 0.008979945915003488, 0.015684155448310897, 0.375, 0.6882278658622141, 1.0, 0.0, 1.0, 0.0]"
4665,"[0.4532229552449747, 0.008979945915003488, 0.015684155448310897, 0.375, 0.6882278658622141, 1.0, 0.0, 1.0, 0.0]",26,0.3578555648027344,"(674622.160635952, 2194227.8587135216, 7843062.04, -0.11098673302514868, -1.0, 8296961.829072501, 5186551.90524477, 6631443.416368009)","[0.4532229552449747, 0.008977286382266247, 0.0019486436372872745, 0.375, 0.6750385856601655, 1.0, 0.0, 1.0, 0.0]"
4666,"[0.4532229552449747, 0.008977286382266247, 0.0019486436372872745, 0.375, 0.6750385856601655, 1.0, 0.0, 1.0, 0.0]",48,0.3522174694173444,"(674622.160635952, 2194227.8587135216, 975319.87, -0.12324753360324248, -1.0, 8296961.829072501, 5186551.90524477, 6631443.416368009)","[0.19930246607219299, 0.31232638838844673, 0.005598011196022392, 0.0, 0.6903325382348814, 0.0, 1.0, 0.0, 1.0]"
4667,"[0.19930246607219299, 0.31232638838844673, 0.005598011196022392, 0.0, 0.6903325382348814, 0.0, 1.0, 0.0, 1.0]",57,0.5792167314525898,"(674622.160635952, 2194227.8587135216, 2800000.0, 0.5844342457719383, 1.0, 3634674.127441, 5186551.90524477, 6631443.416368009)","[0.19930246607219299, 0.14696850536525127, 0.001058002116004232, 0.0, 0.6931387680651045, 0.0, 1.0, 0.0, 1.0]"
